Timestamp,Gender,Age,Location,Education,Access_Info,Heard_App,Use_App,ATSPPH_1,ATSPPH_2,ATSPPH_3,ATSPPH_4,ATSPPH_5,ATSPPH_6,ATSPPH_7,ATSPPH_8,ATSPPH_9,ATSPPH_10,Trust_1,Trust_2,Trust_3,Trust_4,Trust_5,Trust_6,Trust_7,Trust_8,Trust_9,Trust_10,Trust_11,Trust_12,Interest_1,Interest_2,Interest_3,Interest_4,Interest_5,Interest_6,Interest_7,Interest_8,Interest_9,Interest_10,Interest_11,Interest_12,Interest_13,Interest_14,Interest_15,Interest_16,Interest_17,Interest_18,Interest_19,Interest_20,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
3/18/2026 0:25,Female,20,Rural,College or higher,No,No,No,4,3,4,5,4,3,5,4,5,4,4,4,4,5,4,5,5,4,5,4,5,4,4,4,4,3,4,3,4,3,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,4,4
3/18/2026 1:16,Female,20,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 3:27,Female,20,Urban,College or higher,Yes,Yes,Yes,4,1,5,5,5,5,5,2,3,3,1,5,5,2,2,3,2,3,2,1,1,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 10:40,Male,20,Rural,High school or lower,Yes,Yes,No,2,4,3,4,2,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
3/18/2026 12:00,Female,20,Urban,College or higher,Yes,No,No,4,2,3,3,4,4,4,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,2,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,2,2,4,4,4,4,4,4,4
4/6/2026 12:18,Female,20,Rural,College or higher,No,Yes,No,1,2,4,3,2,1,2,2,3,3,3,1,2,2,3,2,3,2,3,3,3,2,2,3,2,4,4,4,4,4,4,5,4,5,4,5,3,5,4,4,5,4,4,3,4,3,4,4,3,2,3,3,3,4,3,2,4
4/7/2026 6:24,Female,20,Urban,High school or lower,Yes,Yes,Yes,4,5,4,5,4,5,4,4,4,5,4,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4
4/7/2026 6:25,Male,20,Rural,High school or lower,No,No,No,1,1,1,3,2,2,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/22/2026 12:56,Male,20,Rural,High school or lower,Yes,No,No,4,4,4,5,5,4,5,5,4,5,4,3,5,4,5,4,3,5,5,5,5,5,4,5,4,3,5,4,5,4,3,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,4,5,5,4,5,5,5,5,5,3,5
4/22/2026 13:10,Female,20,Rural,High school or lower,No,No,No,4,4,4,4,5,5,5,5,5,5,4,4,5,4,5,4,5,5,5,4,5,5,5,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4,5,5,4,4,5,5,5,4,4,4,4,5,5,5,4,4,4,5,5
4/22/2026 13:23,Male,20,Rural,High school or lower,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,5,5,5,5,4,5,4,5
4/23/2026 4:54,Female,20,Urban,High school or lower,No,No,No,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4
4/23/2026 9:49,Male,20,Urban,College or higher,No,No,No,1,3,1,1,1,1,1,1,1,1,3,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 9:59,Female,20,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 19:43,Male,20,Urban,College or higher,No,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/23/2026 23:33,Female,20,Rural,College or higher,Yes,Yes,Yes,5,5,5,4,4,4,2,2,2,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 12:33,Female,20,Rural,College or higher,Yes,Yes,Yes,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,4,5,5,5,4,4,5,4,5,4,5,4,4,4,5,5,4,5,5,4,5,4,4,4,5,5,5,4,5,4,4,5,5,5,4
4/24/2026 12:33,Male,20,Urban,High school or lower,No,No,No,5,4,3,4,5,4,3,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,3,4,4,5,4,4,5,5
4/25/2026 6:04,Female,20,Rural,High school or lower,No,No,No,4,4,4,4,5,5,5,4,4,3,2,4,4,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
4/25/2026 6:10,Female,20,Urban,High school or lower,No,No,No,4,5,5,5,5,5,5,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/25/2026 6:12,Male,20,Urban,High school or lower,No,No,No,5,5,5,5,5,5,5,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/25/2026 6:14,Female,20,Urban,High school or lower,No,No,No,5,5,5,5,5,5,4,1,4,4,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
4/25/2026 6:21,Female,20,Urban,High school or lower,No,Yes,No,4,4,5,5,5,5,5,2,4,3,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/25/2026 6:23,Female,20,Urban,High school or lower,No,Yes,No,5,5,5,5,5,5,5,3,4,4,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/25/2026 6:25,Male,20,Rural,High school or lower,No,Yes,No,5,5,5,5,5,5,5,3,4,3,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/16/2026 2:31,Male,21,Urban,College or higher,Yes,Yes,No,4,5,5,3,3,3,1,3,3,4,3,2,3,3,4,3,5,3,3,2,2,2,4,2,2,4,3,4,3,2,3,4,4,3,1,2,5,4,4,2,1,5,5,5,3,5,5,5,3,3,3,4,5,5,5,5,2
3/16/2026 4:37,Female,21,Rural,College or higher,Yes,Yes,No,3,2,4,4,4,3,4,2,3,3,2,4,3,3,4,4,3,3,3,3,3,3,4,3,1,3,3,3,3,2,1,1,2,1,1,1,1,1,1,1,1,2,5,4,4,4,4,5,3,3,3,3,4,4,4,4,4
3/16/2026 8:50,Female,21,Rural,College or higher,Yes,Yes,No,3,3,3,3,2,2,4,3,4,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/16/2026 15:16,Male,21,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/17/2026 5:04,Male,21,Rural,College or higher,Yes,Yes,No,3,2,4,5,4,3,2,2,2,4,2,3,3,3,4,4,4,4,5,5,4,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5
3/17/2026 5:43,Female,21,Rural,College or higher,Yes,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 7:13,Male,21,Urban,College or higher,Yes,No,No,1,5,1,1,1,1,1,5,5,5,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,3,2,5,5,5,5,5,5,5,5,5,5
3/18/2026 12:24,Female,21,Urban,College or higher,Yes,No,No,4,3,3,4,3,3,3,1,3,2,2,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,4,4,3,1,2,4,2,2,2,3,3,4,4,4,3,3,3,3,4,3,3,4,4,3,4,3
3/19/2026 4:53,Female,21,Urban,College or higher,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/7/2026 6:27,Female,21,Rural,College or higher,Yes,Yes,Yes,3,3,3,3,4,3,3,2,2,4,2,3,3,3,4,4,4,4,3,2,2,3,2,2,2,2,2,2,1,1,2,2,3,2,1,1,1,1,1,1,1,1,4,3,3,3,3,3,2,2,2,2,4,4,4,4,2
4/22/2026 13:02,Female,21,Urban,High school or lower,Yes,Yes,No,5,4,5,5,4,5,4,5,5,5,4,4,5,4,5,4,5,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,4,5,5
4/22/2026 13:11,Female,21,Rural,High school or lower,Yes,Yes,Yes,5,4,5,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,5,5,4,4,4,5,4,5,4,5,4,4,5,5,5
4/22/2026 13:14,Female,21,Urban,High school or lower,No,No,No,3,3,3,3,3,3,3,4,4,4,4,3,4,3,3,4,4,4,4,4,5,5,4,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,4,4,5,4,5,4,4,4
4/22/2026 14:57,Female,21,Rural,College or higher,No,No,No,4,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,5
4/23/2026 23:31,Female,21,Urban,College or higher,Yes,Yes,Yes,5,5,5,5,5,5,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 9:46,Female,21,Rural,High school or lower,Yes,Yes,Yes,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,4,4,4,4,5,4,5,5,5,4,5,5,4,4,4,4,4,4,4,5,5,5,4,4
4/24/2026 9:49,Female,21,Urban,High school or lower,Yes,Yes,Yes,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,5,4,5,4,5,5,4,5,5,4,4,5,5,4,5,5,4,4,5,5,4,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4
4/24/2026 12:43,Male,21,Urban,College or higher,Yes,Yes,No,4,5,4,3,3,5,5,1,5,2,2,2,3,2,3,5,2,3,2,3,3,3,2,4,2,4,4,4,4,4,2,3,3,4,3,3,4,3,4,3,4,3,5,5,4,4,4,4,4,5,4,5,4,5,4,4,5
4/24/2026 12:44,Male,21,Urban,College or higher,Yes,Yes,Yes,5,4,4,5,5,4,4,4,4,5,5,5,4,4,5,4,5,4,5,5,4,5,5,4,5,4,4,4,5,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5
4/24/2026 12:55,Female,21,Rural,College or higher,Yes,Yes,Yes,5,5,4,5,4,5,4,4,5,4,5,4,5,5,4,5,5,4,4,4,5,5,5,5,4,5,4,5,4,4,5,5,4,4,5,5,4,5,4,5,4,4,5,5,5,4,5,5,4,5,5,5,4,4,5,4,4
3/16/2026 2:48,Female,22,Rural,College or higher,Yes,Yes,No,2,2,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,3,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,5,3,3,4,4,4,4,4,4,4
3/16/2026 4:00,Female,22,Urban,College or higher,Yes,Yes,No,3,3,4,4,4,4,4,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,3,3,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 7:31,Female,22,Urban,College or higher,Yes,Yes,No,3,1,3,3,3,1,3,1,3,3,3,4,3,2,3,3,3,3,3,2,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,5,5,5,3,3
3/17/2026 7:38,Female,22,Rural,College or higher,Yes,Yes,No,4,4,5,5,4,3,4,2,3,4,3,4,3,4,4,5,4,5,4,3,3,4,3,3,2,4,2,3,2,3,2,3,3,3,1,1,2,1,2,1,3,3,5,4,3,4,4,5,4,4,3,4,4,5,4,5,5
3/17/2026 8:48,Female,22,Rural,College or higher,Yes,No,No,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,3,4,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 9:00,Male,22,Urban,College or higher,No,No,No,1,1,1,3,1,1,1,4,3,3,3,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,4,4,5,5,5,5,5,5,3
3/17/2026 11:33,Female,22,Urban,College or higher,Yes,Yes,Yes,3,2,4,5,5,4,3,3,3,4,1,4,4,4,4,5,5,5,5,5,3,3,5,5,5,5,4,4,4,4,5,4,4,4,4,3,3,1,2,1,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
3/25/2026 11:52,Male,22,Rural,High school or lower,Yes,Yes,No,1,5,4,1,5,4,5,4,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5
3/25/2026 11:55,Female,22,Urban,College or higher,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/7/2026 6:25,Female,22,Urban,College or higher,Yes,Yes,No,3,3,4,4,4,3,3,2,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/7/2026 6:27,Male,22,Urban,College or higher,Yes,No,No,3,4,3,4,5,3,4,4,2,3,4,5,5,2,1,2,2,1,2,1,3,1,2,3,2,4,4,5,4,4,2,2,3,3,2,4,1,3,4,4,4,4,5,5,5,5,5,3,2,4,2,4,5,5,5,5,2
4/22/2026 11:42,Female,22,Rural,College or higher,Yes,Yes,No,3,4,4,3,3,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4
4/22/2026 13:08,Female,22,Rural,High school or lower,Yes,No,No,4,4,4,4,4,5,5,5,4,5,4,4,3,5,5,5,5,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,5
4/22/2026 13:16,Male,22,Rural,High school or lower,No,No,No,4,4,4,4,4,4,4,4,5,5,3,3,3,3,4,4,5,5,5,5,5,5,3,4,4,4,4,5,4,4,5,4,5,5,5,4,5,4,5,5,5,4,4,5,4,4,5,4,3,5,5,4,5,5,5,5,5
4/22/2026 13:19,Female,22,Rural,High school or lower,Yes,Yes,Yes,4,5,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,5,5,5,4,4,5,4,4,5,4,3,5,4,5,4,5,4,5,5,5,5,5,4,5,4,5,5,5,4,5,4,4,4,5
4/22/2026 13:22,Female,22,Rural,High school or lower,Yes,No,No,4,5,4,5,4,4,4,4,5,4,5,4,4,4,5,5,5,4,5,4,5,5,4,4,5,5,4,4,5,5,4,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,3
4/22/2026 13:25,Male,22,Urban,High school or lower,Yes,Yes,Yes,4,4,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,4,4,4,4,4,5,4,4,4,5,5,5,5,3,3
4/22/2026 13:26,Female,22,Rural,High school or lower,Yes,Yes,Yes,4,4,4,5,5,4,5,4,4,4,5,4,5,5,5,4,5,4,5,4,4,4,4,4,5,4,5,4,5,4,5,4,4,5,5,5,5,5,4,5,4,5,4,5,4,4,4,5,4,4,5,5,5,5,5,3,4
4/23/2026 4:42,Male,22,Urban,High school or lower,Yes,Yes,Yes,4,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,4,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,5,5
4/23/2026 4:46,Female,22,Rural,High school or lower,Yes,Yes,Yes,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,4,5,4,5,4,4,4,5,4,5,4,5,5,5,5,4,4
4/23/2026 4:49,Female,22,Urban,College or higher,Yes,Yes,Yes,4,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,5,5,4,5,5,5,3,4
4/23/2026 4:53,Male,22,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,4,4
4/23/2026 4:57,Male,22,Rural,High school or lower,Yes,Yes,Yes,5,4,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
4/23/2026 5:00,Female,22,Rural,College or higher,Yes,Yes,Yes,5,4,5,5,4,5,4,5,4,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,4
4/23/2026 5:39,Male,22,Urban,College or higher,No,Yes,No,2,3,4,4,4,5,4,4,4,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,4,4,5,3,4,4,5,5,5,4,3,4,3
4/23/2026 5:42,Female,22,Urban,College or higher,No,No,No,2,3,4,5,4,4,5,3,4,4,3,4,3,4,5,3,4,4,5,5,4,5,4,4,5,5,3,3,4,4,4,3,4,4,4,4,4,3,3,3,5,3,5,4,4,3,4,3,3,3,4,5,4,4,3,4,3
4/23/2026 5:44,Female,22,Rural,College or higher,No,No,No,3,3,4,4,4,5,3,2,4,4,2,4,3,4,5,5,4,4,5,4,3,4,4,5,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,4,4,3,5,4,4,3,3,4,3,4,5,5,5,5,4,5,4
4/23/2026 5:47,Male,22,Urban,College or higher,Yes,Yes,No,2,3,3,4,4,5,4,3,4,4,4,4,4,3,4,5,4,5,5,4,5,4,2,3,4,3,3,3,3,5,4,4,5,4,3,4,4,4,4,3,4,3,5,4,5,3,5,4,3,4,4,5,4,4,3,4,3
4/23/2026 5:51,Male,22,Urban,College or higher,Yes,Yes,No,3,4,3,5,3,4,5,3,4,3,3,4,4,4,3,4,4,3,5,5,3,5,4,5,3,3,4,5,3,4,3,3,5,4,3,4,3,5,3,3,4,4,4,4,3,3,4,4,3,5,4,4,4,4,3,4,2
4/23/2026 5:53,Female,22,Rural,College or higher,No,No,No,3,4,3,5,3,4,3,4,4,3,5,4,3,4,4,3,4,4,3,4,3,4,4,3,5,5,4,4,5,4,3,4,3,3,3,4,3,4,4,3,4,2,4,4,5,4,4,3,4,4,3,5,4,3,5,4,4
4/23/2026 10:05,Female,22,Rural,High school or lower,Yes,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 23:35,Female,22,Urban,College or higher,Yes,Yes,No,5,3,5,5,5,5,3,3,3,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 9:17,Male,22,Urban,College or higher,Yes,No,No,4,4,3,4,4,3,4,2,3,4,4,3,4,4,3,3,2,3,4,2,4,3,3,4,2,3,4,2,3,3,4,2,3,4,2,3,3,4,2,3,3,4,4,3,4,5,3,3,3,4,4,4,3,3,4,3,3
4/24/2026 9:43,Female,22,Rural,High school or lower,Yes,No,No,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5
4/24/2026 9:51,Female,22,Rural,High school or lower,No,No,No,4,5,4,5,4,5,5,5,5,5,4,4,5,5,4,5,4,4,4,5,4,5,5,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,5,5,5,3,3
4/24/2026 9:53,Male,22,Urban,High school or lower,Yes,No,No,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,4,5,5,4,5,4,5,5,5,4,5,4,5,4,5,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5,5,4,5,5,5,4,4
4/24/2026 12:07,Male,22,Urban,College or higher,Yes,Yes,Yes,4,5,4,4,5,4,5,5,5,4,4,4,5,4,5,5,5,5,4,4,4,5,5,4,5,5,5,4,5,4,5,4,5,5,4,4,4,4,5,5,4,4,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4
3/13/2026 3:42,Male,23,Urban,College or higher,Yes,No,No,3,3,3,4,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/15/2026 10:05,Female,23,Urban,College or higher,Yes,No,No,3,2,4,4,3,2,4,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 2:41,Female,23,Urban,High school or lower,Yes,Yes,No,1,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,4,3,3,4,5,4,5,5,4,4,4,5,5,5,3
3/16/2026 2:45,Female,23,Rural,College or higher,Yes,No,No,3,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,2,4,2,4,3,3,2,3,2,3,4,2,3,3,3,2,4,3,4,2,2,3,3,3,3,4,4,3,5,4,4,4,3,4,3,5,4,4,5,3
3/16/2026 2:47,Male,23,Urban,College or higher,No,No,No,3,4,4,3,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,4,4
3/16/2026 3:01,Female,23,Rural,College or higher,Yes,Yes,No,3,4,3,4,3,4,3,2,3,3,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,3,4,4,5,4,4,4,4,3,4,4,4,5,4,5,5
3/16/2026 3:02,Female,23,Urban,College or higher,Yes,Yes,Yes,3,4,4,5,5,5,4,5,1,3,4,4,4,4,5,5,4,5,5,5,5,5,4,5,4,5,5,5,4,5,4,4,5,5,5,4,4,3,5,5,4,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,4
3/16/2026 3:52,Female,23,Urban,College or higher,Yes,Yes,No,3,3,4,5,4,4,3,2,4,4,2,3,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4
3/16/2026 23:57,Male,23,Urban,College or higher,No,No,No,4,4,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,3,3,3,3,3,4,4,5,3,4,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,5,4,5,5,5,5,4,5,5,4,3
